11/14/2023 Kansas                  89 Kentucky                84 N   Chicago, IL
11/14/2023 Bucknell                57 La Salle                69    
11/14/2023 UTSA                    82 Lamar                   90    
11/14/2023 Illinois Chicago        72 Loyola Chicago          67    
11/14/2023 Jackson St.             66 Loyola Marymount        88    
11/14/2023 LeTourneau              49 McNeese St.             81    
11/14/2023 Duke                    74 Michigan St.            65 N   Chicago, IL
11/14/2023 Detroit Mercy           69 Mississippi             70    
11/14/2023 North Alabama           54 Mississippi St.         81    
11/14/2023 Mercer                  66 Morehead St.            74    
11/14/2023 Western Kentucky        86 Murray St.              81    
11/14/2023 Brown                   64 New Hampshire           82    
11/14/2023 Western New Mexico      43 New Mexico St.          78    
11/14/2023 Mid Atlantic Christian  50 North Carolina Central 113    
11/14/2023 Colorado St.            83 Northern Colorado       64    
11/14/2023 Loras                   50 Northern Iowa           90    
11/14/2023 DePauw                  68 Northern Kentucky       85    
11/14/2023 Western Michigan        59 Northwestern            63    
11/14/2023 Bowling Green           62 Oakland                 81    
11/14/2023 Texas St.               54 Oklahoma                93    
11/14/2023 Appalachian St.         71 Oregon St.              81 1  
11/14/2023 Saint Francis           53 Penn St.                83    
11/14/2023 Wisconsin               59 Providence              72    
11/14/2023 High Point              72 Queens                  74    
11/14/2023 Wagner                  53 Rhode Island            69    
11/14/2023 Pacific Union           66 Sacramento St.         128    
11/14/2023 Stonehill               56 Saint Joseph's         100    
11/14/2023 Mississippi College     52 Samford                 96    
11/14/2023 Long Beach St.          76 San Diego St.           88    
11/14/2023 Texas A&M               79 SMU                     66    
11/14/2023 Tiffin                  65 Southern Indiana        68    
11/14/2023 Santa Clara             89 Stanford                77    
11/14/2023 Colgate                 75 Syracuse                79    
11/14/2023 UT Rio Grande Valley    55 TCU                     88    
11/14/2023 Wofford                 61 Tennessee               82    
11/14/2023 Lipscomb                96 Tennessee Tech          65    
11/14/2023 Reinhardt               46 Troy                   111    
11/14/2023 North Dakota St.        53 UC Davis                68 N   Missoula, MT
11/14/2023 Penn St. York           65 UMBC                    84    
11/14/2023 Carolina                54 UNC Asheville          117    
11/14/2023 Columbia International  80 UNC Wilmington         116    
11/14/2023 UC Irvine               70 USC                     60    
11/14/2023 Southern Utah           84 Utah St.                93    
11/14/2023 Green Bay               59 Valparaiso              64    
11/14/2023 UNC Greensboro          70 Vanderbilt              74    
11/14/2023 North Carolina A&T      51 Virginia                80    
11/14/2023 Jacksonville St.        57 West Virginia           70    
11/14/2023 Toledo                  78 Wright St.              77    
11/15/2023 Trinity Baptist         63 Bethune Cookman        104    
11/15/2023 Richmond                61 Boston College          68    
11/15/2023 Roberts Wesleyan        83 Buffalo                 89    
11/15/2023 Southeastern Louisiana  48 BYU                    105    
11/15/2023 Utah Valley             45 Charlotte               62    
11/15/2023 Canisius                61 Cleveland St.           71    
11/15/2023 SUNY Delhi              60 Columbia               105    
11/15/2023 Westfield St.           61 Dartmouth               79    
11/15/2023 Delaware                78 Delaware St.            67    
11/15/2023 Princeton               70 Duquesne                67    
11/15/2023 USC Upstate             83 East Carolina           81    
11/15/2023 Saint Peter's           70 Fairleigh Dickinson     71    
11/15/2023 Morgan St.              68 Fresno St.              87    
11/15/2023 Cornell                 83 George Mason            90    
11/15/2023 FIU                     83 Houston Christian       74    
11/15/2023 Eastern Illinois        61 Illinois St.            69    
11/15/2023 Keiser                  55 Kennesaw St.           101    
11/15/2023 Louisiana Christian     56 Louisiana              107    
11/15/2023 Coppin St.              41 Louisville              61    
11/15/2023 Binghamton              63 Loyola MD               57    
11/15/2023 Longwood                80 Maryland Eastern Shore  61    
11/15/2023 Stony Brook             63 Nebraska                84    
11/15/2023 Pacific                 39 Nevada                  88    
11/15/2023 Denver                  91 Nicholls St.            85 N   Mobile, AL
11/15/2023 Merrimack               52 Ohio St.                76    
11/15/2023 Tennessee St.           75 Portland                65    
11/15/2023 Georgetown              60 Rutgers                 71    
11/15/2023 Northern Arizona        62 Seattle                 60    
11/15/2023 Albany                  71 Seton Hall              96    
11/15/2023 Central Michigan        68 South Florida           63    
11/15/2023 Evansville              76 Southeast Missouri St.  57    
11/15/2023 Xavier LA               45 Southern Miss           76    
11/15/2023 Rice                    64 Texas                   80    
11/15/2023 Science and Arts        63 Texas A&M Commerce     113    
11/15/2023 LIU                     58 UCLA                    78    
11/15/2023 Radford                 50 VCU                     73    
11/15/2023 Campbell                44 Virginia Tech           60    
11/16/2023 Lindenwood              58 Air Force               76    
11/16/2023 NJIT                    73 American                87    
11/16/2023 UMass Lowell            69 Arizona St.             71    
11/16/2023 Bryant                  79 Boston University       95    
11/16/2023 Rhode Island College    51 Brown                   92    
11/16/2023 Saint Katherine         44 Cal St. Bakersfield     77    
11/16/2023 Montana St.             63 California              60    
11/16/2023 Wichita St.             86 Coastal Carolina        77    
11/16/2023 Niagara                 73 Hawaii                  92    
11/16/2023 Northwest               51 Idaho St.               85    
11/16/2023 Wright St.              80 Indiana                 89    
11/16/2023 SUNY Oneonta            65 Lehigh                  90    
11/16/2023 Furman                  74 Liberty                 88 N   Conway, SC
11/16/2023 Louisiana Tech          73 Louisiana Monroe        63    
11/16/2023 Dayton                  70 LSU                     67 N   Charleston, SC
11/16/2023 Felician                67 Manhattan               79    
11/16/2023 Missouri                70 Minnesota               68    
11/16/2023 North Dakota St.        78 Montana                 69    
11/16/2023 William & Mary          83 Nebraska Omaha          89 N   Colorado Springs, CO
11/16/2023 UT Arlington            80 New Mexico              82    
11/16/2023 Valley City St.         63 North Dakota            93    
11/16/2023 Presbyterian            81 North Florida           69    
11/16/2023 St. John's              53 North Texas             52 N   Charleston, SC
11/16/2023 Maine                   78 Northwestern St.        65 N   Jacksonville, FL
11/16/2023 Auburn                  83 Notre Dame              59 N   Brooklyn, NY
11/16/2023 St. Bonaventure         66 Oklahoma St.            64 N   Brooklyn, NY
